"","Area","Bio_Pattern","Sex","BirthSeas","Settlement","Platoon","Morph","Yr","Seas","Time","Beg/Mid","Era","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
"6931",2,2,1,1,1,1,2,1998,1,1998.5,"M","TIME",143116,92624.9,24732.7,6699.88,4383.22,1049.01,535.858,586.369,1138.04,674.306,139.185,58.7636,15.7714,17.4973,20.3946,2.6129,4.92581,0.443754,0.38362,0.0727397,0.254672
"6932",2,2,1,1,1,1,2,1999,1,1999,"B","TIME",239460,117961,76344.6,7845.36,3189.61,2523.64,570.544,274.065,296.193,574.333,340.274,70.2361,29.6535,7.95862,8.82954,10.2916,1.31853,2.48568,0.223928,0.193583,0.165219
"6933",2,2,1,1,1,1,2,1999,1,1999.5,"M","TIME",197371,97227.7,62925.5,6459.59,2514.32,1719.3,362.317,172.548,186.377,361.38,214.105,44.1935,18.6584,5.00767,5.55567,6.4756,0.829637,1.56402,0.140899,0.121805,0.103958
"6934",2,2,1,1,1,1,2,2000,1,2000,"B","TIME",262046,162680,80138.4,18270.9,2847.55,1355.29,885.353,177.126,83.1168,89.5044,173.506,102.794,21.2176,8.95802,2.40422,2.66732,3.10898,0.398315,0.750898,0.0676465,0.108391
"6935",2,2,1,1,1,1,2,2000,1,2000.5,"M","TIME",215987,134086,66052.5,15045.8,2258.62,948.073,582.958,115.766,54.2974,58.4684,113.341,67.1492,13.8603,5.85176,1.57054,1.74241,2.03092,0.260196,0.490519,0.0441896,0.0708055
"6936",2,2,1,1,1,1,2,2001,1,2001,"B","TIME",86137.7,178024,110519,20250.3,6344.66,1195.11,485.05,289.542,57.3922,26.8617,28.9044,56.0282,33.1938,6.85152,2.89269,0.776361,0.86132,1.00394,0.128622,0.242477,0.0568453
"6937",2,2,1,1,1,1,2,2001,1,2001.5,"M","TIME",70997.7,146734,91092.6,16664.7,4893.51,741.78,271.144,159.792,31.6473,14.8113,15.9375,30.8932,18.3026,3.77783,1.59499,0.428075,0.474919,0.553558,0.0709205,0.133698,0.0313437
"6938",2,2,1,1,1,1,2,2002,1,2002,"B","TIME",30354.3,58518.8,120943,14835.6,3891.61,1683.49,288.901,108.408,64.7979,12.8698,6.01786,6.47307,12.547,7.43342,1.53433,0.647789,0.173858,0.192884,0.224822,0.0288037,0.0670302
"6939",2,2,1,1,1,1,2,2002,1,2002.5,"M","TIME",25019.1,48233.2,99684.7,12210.5,3019.29,1071.58,167.166,61.9988,37.0302,7.35434,3.43884,3.69897,7.16984,4.24774,0.876775,0.370172,0.0993494,0.110221,0.128472,0.0164595,0.0383037
"6940",2,2,1,1,1,1,2,2003,1,2003,"B","TIME",28533.8,20621.6,39755.5,21018.8,4328.87,1499.57,614.525,102.492,39.0121,23.4265,4.656,2.17675,2.34123,4.53806,2.68855,0.554943,0.234295,0.0628819,0.0697632,0.0813148,0.0346617
"6941",2,2,1,1,1,1,2,2003,1,2003.5,"M","TIME",23518.5,16997,32767.7,17315.3,3489.4,1123.81,444.649,73.8412,28.0988,16.8728,3.35345,1.56779,1.68625,3.2685,1.93641,0.399694,0.16875,0.0452902,0.0502464,0.0585664,0.0249648
"6942",2,2,1,1,1,1,2,2004,1,2004,"B","TIME",29616.8,19384.8,14009.5,8149.1,5756.92,1876.35,623.118,251.098,42.6091,16.305,9.80006,1.94798,0.910684,0.979487,1.89856,1.12479,0.232168,0.0980208,0.0263075,0.0291864,0.0485204
"6943",2,2,1,1,1,1,2,2004,1,2004.5,"M","TIME",24411.2,15977.6,11547.1,6714.15,4667.53,1441.49,466.435,187.363,31.7872,12.1637,7.31092,1.45321,0.679377,0.730704,1.41634,0.839105,0.173199,0.0731242,0.0196256,0.0217733,0.0361966
"6944",2,2,1,1,1,1,2,2005,1,2005,"B","TIME",85711.8,20120.5,13169.3,2969.74,2066.43,2016.05,731.056,229.335,92.8924,15.8692,6.0823,3.65669,0.726873,0.339812,0.365484,0.708425,0.419703,0.0866308,0.0365753,0.00981633,0.0289953
"6945",2,2,1,1,1,1,2,2005,1,2005.5,"M","TIME",70646.7,16584,10854.6,2446.89,1677.83,1558.44,551.896,172.63,69.9109,11.943,4.57748,2.75199,0.547038,0.255739,0.275059,0.533154,0.315865,0.0651975,0.0275262,0.00738768,0.0218216
"6946",2,2,1,1,1,1,2,2006,1,2006,"B","TIME",33963.8,58229.4,13669.1,2975.14,775.056,695.905,792.268,295.564,91.6254,37.2712,6.38585,2.4492,1.47262,0.29273,0.13685,0.147189,0.285299,0.169024,0.0348882,0.0147297,0.0156304
"6947",2,2,1,1,1,1,2,2006,1,2006.5,"M","TIME",27994.2,47994.7,11266.6,2451.47,630.637,542.825,605.547,225.344,69.8456,28.4113,4.86784,1.86699,1.12256,0.223144,0.104319,0.1122,0.21748,0.128845,0.0265948,0.0112282,0.0119148
"6948",2,2,1,1,1,1,2,2007,1,2007,"B","TIME",34243.2,23073.8,39558.9,3410.5,837.976,273.684,283.677,346.677,132.506,40.9468,16.6883,2.86283,1.09831,0.660406,0.131277,0.0613716,0.0660079,0.127945,0.0758002,0.0156459,0.0136152
"6949",2,2,1,1,1,1,2,2007,1,2007.5,"M","TIME",28224.4,19018.2,32605.8,2810.28,682.677,214.613,218.396,266.297,101.768,31.448,12.8169,2.19871,0.843521,0.507205,0.100824,0.0471346,0.0506954,0.0982641,0.0582161,0.0120164,0.0104568
"6950",2,2,1,1,1,1,2,2008,1,2008,"B","TIME",74969.3,23263.5,15675.5,11059.2,1053.4,312.124,116.314,129.43,165.237,63.9103,19.7253,8.04571,1.38094,0.52985,0.318602,0.0633328,0.0296078,0.0318445,0.0617249,0.0365686,0.0141166
"6951",2,2,1,1,1,1,2,2008,1,2008.5,"M","TIME",61792.3,19174.6,12920.2,9113.22,859.619,246.516,90.4303,100.433,128.202,49.5856,15.3041,6.24235,1.07142,0.41109,0.247191,0.0491374,0.0229715,0.0247069,0.0478899,0.0283722,0.0109525
"6952",2,2,1,1,1,1,2,2009,1,2009,"B","TIME",94348.8,50931.4,15804.4,3980.43,3087.01,346.405,112.593,44.4862,51.7302,67.4368,26.2181,8.08776,3.30004,0.566532,0.217382,0.130714,0.0259839,0.0121474,0.013065,0.0253242,0.0207949
"6953",2,2,1,1,1,1,2,2009,1,2009.5,"M","TIME",77765.6,41979.4,13026.5,3280.03,2519.01,273.539,87.5137,34.5103,40.1249,52.3074,20.3361,6.27327,2.55967,0.43943,0.168613,0.101389,0.0201544,0.00942209,0.0101339,0.0196427,0.0161296
"6954",2,2,1,1,1,1,2,2010,1,2010,"B","TIME",128836,64097.1,34600.9,3585.73,1022.75,935.569,114.641,39.0798,16.1738,19.3042,25.4473,9.91996,3.05928,1.2485,0.214359,0.0822533,0.04946,0.00983185,0.00459634,0.00494357,0.0174507
"6955",2,2,1,1,1,1,2,2010,1,2010.5,"M","TIME",106191,52831,28519.2,2953.96,824.876,702.825,83.224,28.2513,11.6891,13.9513,18.3909,7.16919,2.21096,0.902294,0.154918,0.0594448,0.035745,0.00710551,0.0033218,0.00357274,0.0126117
"6956",2,2,1,1,1,1,2,2011,1,2011,"B","TIME",109783,87526.4,43545.2,7008.92,853.989,302.014,292.224,37.3229,13.3066,5.68183,6.88858,9.13953,3.56828,1.10028,0.44907,0.0771075,0.0295879,0.0177917,0.00353669,0.00165339,0.00805561
"6957",2,2,1,1,1,1,2,2011,1,2011.5,"M","TIME",90487.2,72142.3,35891.3,5773.22,684.741,221.268,204.988,26.042,9.28148,3.96304,4.80472,6.37474,2.48884,0.767434,0.313222,0.0537818,0.0206373,0.0124095,0.00246681,0.00115322,0.00561871
"6958",2,2,1,1,1,1,2,2012,1,2012,"B","TIME",233244,74582.7,59462.2,8029.23,1581.38,253.22,95.2721,94.4038,12.6256,4.61446,1.99881,2.44004,3.24639,1.2683,0.391054,0.159613,0.027407,0.0105168,0.0063239,0.00125709,0.00345098
"6959",2,2,1,1,1,1,2,2012,1,2012.5,"M","TIME",192248,61473.7,49010.7,6614.74,1276.88,191.147,69.6221,68.7138,9.18742,3.35781,1.45448,1.77554,2.3623,0.922903,0.284558,0.116145,0.0199433,0.00765274,0.00460171,0.000914745,0.00251117
"6960",2,2,1,1,1,1,2,2013,1,2013,"B","TIME",259575,158457,50668.7,10865.8,1833.58,502.462,88.7178,34.1809,34.9979,4.77557,1.7609,0.766485,0.937838,1.24892,0.488033,0.150472,0.0614174,0.0105461,0.0040468,0.0024334,0.00181164
"6961",2,2,1,1,1,1,2,2013,1,2013.5,"M","TIME",213951,130606,41762.8,8952.72,1488.13,387.693,66.8065,25.6622,26.2706,3.58466,1.32177,0.57534,0.703962,0.937465,0.366328,0.112947,0.0461013,0.00791611,0.00303762,0.00182657,0.00135986
"6962",2,2,1,1,1,1,2,2014,1,2014,"B","TIME",183625,176346,107650,9696.63,2559.98,613.107,188.392,33.5287,13.1856,13.6781,1.87889,0.694767,0.302887,0.370868,0.494028,0.193062,0.059525,0.0242962,0.00417194,0.00160088,0.00167931
"6963",2,2,1,1,1,1,2,2014,1,2014.5,"M","TIME",151350,145350,88728.6,7987.95,2062.15,458.154,135.778,24.0579,9.45838,9.81148,1.34775,0.498363,0.217264,0.266027,0.354371,0.138485,0.0426979,0.0174279,0.00299258,0.00114833,0.00120459
"6964",2,2,1,1,1,1,2,2015,1,2015,"B","TIME",261194,124748,119803,23968.2,2558.56,919.057,249.553,77.0369,13.8566,5.50036,5.73399,0.789572,0.292264,0.127485,0.156139,0.208013,0.0812917,0.0250638,0.0102303,0.00175666,0.00138118
"6965",2,2,1,1,1,1,2,2015,1,2015.5,"M","TIME",215285,102822,98745.4,19750.2,2085.71,722.63,192.833,59.4006,10.6829,4.24052,4.42064,0.608723,0.225322,0.0982849,0.120376,0.160368,0.0626721,0.019323,0.00788706,0.0013543,0.00106482
"6966",2,2,1,1,1,1,2,2016,1,2016,"B","TIME",152381,177445,84749.2,22602.8,5338.55,796.12,358.517,105.133,33.2159,6.01739,2.39773,2.50436,0.345173,0.127818,0.0557659,0.068307,0.0910041,0.0355649,0.0109653,0.00447571,0.00137279
"6967",2,2,1,1,1,1,2,2016,1,2016.5,"M","TIME",125598,146257,69853.2,18626.6,4366.37,634.903,282.458,82.7054,26.1277,4.73325,1.88604,1.96991,0.271512,0.100541,0.0438652,0.0537299,0.0715833,0.0279751,0.00862528,0.00352057,0.00107983
"6968",2,2,1,1,1,1,2,2017,1,2017,"B","TIME",129837,103522,120550,13823.7,4722.28,1587.14,303.769,150.04,45.6399,14.5601,2.64479,1.05533,1.10302,0.15208,0.0563234,0.0245753,0.0301031,0.0401063,0.0156738,0.00483254,0.0025775
"6969",2,2,1,1,1,1,2,2017,1,2017.5,"M","TIME",107017,85326.5,99361.1,11391.8,3861.66,1264.81,239.084,117.911,35.863,11.441,2.07821,0.82925,0.866727,0.119501,0.0442576,0.0193107,0.0236543,0.0315146,0.0123161,0.0037973,0.00202534
"6970",2,2,1,1,1,1,2,2018,1,2018,"B","TIME",51951.2,88206.8,70329,18487,2888.9,1542.42,614.391,125.186,63.7892,19.6363,6.28317,1.14224,0.45597,0.476678,0.0657291,0.0243441,0.0106222,0.0130116,0.0173354,0.0067748,0.00320289
"6971",2,2,1,1,1,1,2,2018,1,2018.5,"M","TIME",42820,72703.1,57967.5,15230.8,2336.54,1172.69,453.401,92.0466,46.8918,14.4345,4.61871,0.839652,0.33518,0.350402,0.0483169,0.0178951,0.00780827,0.00956471,0.0127431,0.0049801,0.00235442
"6972",2,2,1,1,1,1,2,2019,1,2019,"B","TIME",157846,35293.7,59924.4,14903.4,4992.37,1177.89,747.57,303.254,62.987,32.3979,10.0068,3.20461,0.582709,0.232639,0.243218,0.0335383,0.0124217,0.00542006,0.0066393,0.00884559,0.00509123
"6973",2,2,1,1,1,1,2,2019,1,2019.5,"M","TIME",130102,29090.3,49391.6,12274.8,3988.03,849.315,513.078,206.876,42.9523,22.0923,6.82364,2.18523,0.397351,0.158637,0.165851,0.0228698,0.00847039,0.00369595,0.00452736,0.00603183,0.00347172
"6974",2,2,1,1,1,1,2,2020,1,2020,"B","TIME",153682,107235,23977.2,10133.5,3024.27,1540.17,459.126,310.08,128.185,26.8508,13.856,4.28452,1.37247,0.249582,0.0996458,0.104179,0.0143658,0.00532075,0.00232165,0.00284391,0.00596976
"6975",2,2,1,1,1,1,2,2020,1,2020.5,"M","TIME",126670,88386.5,19762.7,8342.23,2367.74,1019.09,280.136,187.325,77.3894,16.21,8.36489,2.58657,0.828564,0.150673,0.0601564,0.0628932,0.00867268,0.00321215,0.00140158,0.00171687,0.00360396
"6976",2,2,1,1,1,1,2,2021,1,2021,"B","TIME",122145,104406,72851.2,3290.77,1810.59,764.5,533.603,181.436,127.798,53.2677,11.1863,5.77781,1.78716,0.57253,0.104116,0.0415688,0.0434602,0.00599297,0.00221965,0.000968522,0.00367679
"6977",2,2,1,1,1,1,2,2021,1,2021.5,"M","TIME",100676,86055.1,60045.8,2706.85,1369.46,436.523,266.086,88.9854,62.6114,26.0953,5.48001,2.83046,0.875503,0.280474,0.0510047,0.0203639,0.0212905,0.00293587,0.00108737,0.000474464,0.0018012
"6978",2,2,1,1,1,1,2,2022,1,2022,"B","TIME",134798,82980.7,70929.6,8323.39,551.174,512.436,277.047,238.49,86.0492,61.28,25.5848,5.37533,2.77685,0.858968,0.27518,0.0500423,0.0199797,0.0208888,0.00288048,0.00106686,0.00223274
"6979",2,2,1,1,1,1,2,2022,1,2022.5,"M","TIME",111105,68395.6,58462.1,6848.96,423.326,312.399,151.11,128.318,46.2574,32.9403,13.7527,2.88942,1.49265,0.461723,0.147918,0.0268994,0.0107397,0.0112284,0.00154835,0.000573472,0.00120017
"6980",2,2,1,1,1,1,2,2023,1,2023,"B","TIME",134533,91576.7,56374,7548.98,1441.21,186.785,223.217,134.195,120.562,43.7925,31.2163,13.0347,2.73867,1.41479,0.437641,0.140203,0.0254964,0.0101796,0.0106428,0.00146759,0.00168113
"6981",2,2,1,1,1,1,2,2023,1,2023.5,"M","TIME",110886,75480.7,46465,6211.44,1104.75,112.924,120.366,71.3552,64.0481,23.2633,16.5825,6.92417,1.45481,0.751551,0.23248,0.0744776,0.013544,0.00540751,0.00565356,0.000779602,0.000893037
"6982",2,2,1,1,1,1,2,2024,1,2024,"B","TIME",175544,91396.4,62213.8,5955.85,1329.81,534.876,84.9669,106.183,65.3261,58.9875,21.4398,15.284,6.38204,1.34091,0.692711,0.214278,0.0686466,0.0124836,0.00498415,0.00521094,0.00154169
"6983",2,2,1,1,1,1,2,2024,1,2024.5,"M","TIME",144690,75332.1,51278.2,4899.24,1007.67,307.819,42.8279,52.6595,32.3633,29.221,10.6207,7.57124,3.16148,0.664248,0.343149,0.106147,0.0340056,0.00618401,0.00246901,0.00258135,0.000763707
"6984",2,2,1,1,1,1,2,2025,1,2025,"B","FORE",176431,119258,62091.3,6572.8,1052.43,508.461,244.721,39.3506,49.9052,30.8085,27.833,10.1168,7.21211,3.01152,0.632741,0.326873,0.101113,0.0323926,0.00589069,0.00235189,0.00318639
"6985",2,2,1,1,1,1,2,2025,1,2025.5,"M","FORE",145420,98296.7,51177.6,5412.41,833.548,353.468,159.762,25.4923,32.3138,19.9479,18.0213,6.55043,4.66969,1.9499,0.409686,0.211643,0.0654682,0.0209735,0.00381409,0.0015228,0.00206312
"6986",2,2,1,1,1,1,2,2026,1,2026,"B","FORE",176431,119861,81019.5,6559.93,1163.22,421.896,275.957,140.805,23.0369,29.3026,18.0961,16.3491,5.94264,4.23641,1.76897,0.371673,0.192006,0.0593937,0.0190275,0.0034602,0.0032532
"6987",2,2,1,1,1,1,2,2026,1,2026.5,"M","FORE",145420,98793.3,66778.7,5401.4,918.305,289.246,176.762,89.4431,14.6258,18.6032,11.4885,10.3794,3.77275,2.68953,1.12305,0.235961,0.121897,0.0377067,0.0120798,0.00219674,0.00206533
"6988",2,2,1,1,1,1,2,2027,1,2027,"B","FORE",176431,119861,81428.8,8559.68,1160.81,464.527,224.021,152.677,78.9937,12.9607,16.4918,10.1851,9.20181,3.34472,2.38439,0.995638,0.20919,0.108067,0.0334288,0.0107093,0.00377853
"6989",2,2,1,1,1,1,2,2027,1,2027.5,"M","FORE",145420,98793.3,67116.1,7047.64,914.544,315.721,141.8,95.8012,49.5389,8.12769,10.342,6.38703,5.77044,2.09746,1.49525,0.624362,0.131183,0.0677687,0.0209631,0.00671578,0.00236951
"6990",2,2,1,1,1,1,2,2028,1,2028,"B","FORE",176431,119861,81428.8,8602.92,1514.57,462.616,244.93,122.789,84.7622,43.97,7.21684,9.18337,5.67152,5.124,1.8625,1.32774,0.554418,0.116487,0.0601769,0.0186147,0.00806751
"6991",2,2,1,1,1,1,2,2028,1,2028.5,"M","FORE",145420,98793.2,67116.1,7082.86,1190.56,311.398,152.997,76.0019,52.4335,27.1986,4.46411,5.68054,3.50822,3.16954,1.15208,0.821298,0.342945,0.0720551,0.0372235,0.0115145,0.0049903
"6992",2,2,1,1,1,1,2,2029,1,2029,"B","FORE",176431,119861,81428.8,8602.92,1522.1,602.214,241.97,132.925,67.4894,46.7056,24.2363,3.97808,5.06209,3.12628,2.82448,1.02665,0.731884,0.305609,0.0642104,0.033171,0.0147079
"6993",2,2,1,1,1,1,2,2029,1,2029.5,"M","FORE",145420,98793.2,67116,7082.58,1194.51,402.534,149.705,81.4642,41.336,28.6051,14.8436,2.43639,3.10029,1.9147,1.72986,0.628777,0.448244,0.187171,0.0393259,0.0203157,0.00900789
"6994",2,2,1,1,1,1,2,2030,1,2030,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.206,313.217,130.44,72.5754,36.9413,25.5731,13.2708,2.17824,2.77181,1.71183,1.54657,0.562155,0.400751,0.167339,0.0351591,0.0262166
"6995",2,2,1,1,1,1,2,2030,1,2030.5,"M","FORE",145420,98793.2,67116,7082.58,1194.45,403.866,193.785,79.941,44.4511,22.6249,15.6623,8.12774,1.33407,1.6976,1.04842,0.947202,0.344294,0.245441,0.102488,0.0215333,0.0160564
"6996",2,2,1,1,1,1,2,2031,1,2031,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.375,169.019,71.3058,39.7749,20.2521,14.0203,7.27564,1.19421,1.51963,0.938502,0.8479,0.308199,0.21971,0.091743,0.0336489
"6997",2,2,1,1,1,1,2,2031,1,2031.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.85,194.501,103.584,43.6735,24.3604,12.4035,8.58676,4.45599,0.731397,0.930701,0.574788,0.519299,0.188757,0.134562,0.0561883,0.0206084
"6998",2,2,1,1,1,1,2,2032,1,2032,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.364,169.651,92.4042,39.0836,21.8081,11.1044,7.68745,3.9893,0.654796,0.833226,0.514589,0.464912,0.168988,0.120469,0.0687536
"6999",2,2,1,1,1,1,2,2032,1,2032.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.849,194.494,103.972,56.5959,23.937,13.3565,6.8009,4.7082,2.44326,0.401032,0.510312,0.315162,0.284736,0.103497,0.0737815,0.0421083
"7000",2,2,1,1,1,1,2,2033,1,2033,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.364,169.645,92.7505,50.6484,21.4293,11.9577,6.08869,4.21514,2.18739,0.359035,0.456871,0.282157,0.254918,0.0926588,0.103754
"7001",2,2,1,1,1,1,2,2033,1,2033.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.849,194.494,103.968,56.808,31.0199,13.1245,7.32352,3.72904,2.58158,1.33968,0.219892,0.279812,0.172808,0.156125,0.0567492,0.0635441
"7002",2,2,1,1,1,1,2,2034,1,2034,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.364,169.645,92.7473,50.8382,27.7702,11.75,6.55658,3.33853,2.31123,1.19938,0.196864,0.250509,0.154711,0.139776,0.107696
"7003",2,2,1,1,1,1,2,2034,1,2034.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.849,194.494,103.968,56.806,31.1362,17.008,7.19632,4.0156,2.04469,1.41552,0.734566,0.12057,0.153425,0.0947534,0.085606,0.0659587
"7004",2,2,1,1,1,1,2,2035,1,2035,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.364,169.645,92.7472,50.8364,27.8743,15.2268,6.44271,3.59508,1.83057,1.26728,0.657641,0.107944,0.137358,0.0848306,0.135693
"7005",2,2,1,1,1,1,2,2035,1,2035.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.849,194.494,103.968,56.806,31.1351,17.0717,9.32571,3.94586,2.20182,1.12114,0.776152,0.402774,0.0661105,0.0841255,0.0519548,0.0831053
"7006",2,2,1,1,1,1,2,2036,1,2036,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.364,169.645,92.7472,50.8364,27.8734,15.2839,8.3491,3.53264,1.97124,1.00373,0.694872,0.360595,0.0591874,0.0753157,0.120916
"7007",2,2,1,1,1,1,2,2036,1,2036.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.849,194.494,103.968,56.806,31.1351,17.0711,9.36066,5.11343,2.16358,1.20729,0.614737,0.425576,0.220847,0.0362495,0.0461273,0.0740556
"7008",2,2,1,1,1,1,2,2037,1,2037,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.364,169.645,92.7472,50.8364,27.8734,15.2834,8.3804,4.57794,1.937,1.08086,0.550361,0.381009,0.19772,0.0324534,0.107597
"7009",2,2,1,1,1,1,2,2037,1,2037.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.849,194.494,103.968,56.806,31.1351,17.0711,9.36034,5.1326,2.80377,1.18632,0.661977,0.33707,0.23335,0.121094,0.0198762,0.0658982
"7010",2,2,1,1,1,1,2,2038,1,2038,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.364,169.645,92.7472,50.8364,27.8734,15.2833,8.3801,4.5951,2.51016,1.06209,0.592654,0.301771,0.208914,0.108413,0.076792
"7011",2,2,1,1,1,1,2,2038,1,2038.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.849,194.494,103.968,56.806,31.1351,17.0711,9.36033,5.13242,2.81428,1.53735,0.65048,0.362972,0.184821,0.12795,0.0663978,0.0470314
"7012",2,2,1,1,1,1,2,2039,1,2039,"B","FORE",176431,119861,81428.8,8602.91,1522.02,604.182,314.364,169.645,92.7472,50.8364,27.8734,15.2833,8.3801,4.59494,2.51957,1.37636,0.58236,0.324961,0.165466,0.114551,0.101551
"7013",2,2,1,1,1,1,2,2039,1,2039.5,"M","FORE",145420,98793.2,67116,7082.58,1194.44,403.849,194.494,103.968,56.806,31.1351,17.0711,9.36033,5.13242,2.81419,1.54312,0.842956,0.356668,0.199024,0.10134,0.0701568,0.0621951
