File_Type,date_collected,Vessel_Code,Cruise_Number,Year,Date_Released,Group,Read,Haul,Latitude,Longitude,Depth,Area,nmfs_area,Species,Sex,Length,Weight,Specimen,Final_Age,Final_Method,date_read,Table,Table2,year_rel
RACE,6/4/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,12,57.6768,-159.6344,49,10,508,202,2,260,168,6,2,V,4/20/2004,88200301202,0,2004
RACE,6/10/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,36,57.677,-162.1343,45,10,516,202,1,240,120,63,2,V,4/20/2004,88200301202,0,2004
RACE,6/10/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,36,57.677,-162.1343,45,10,516,202,1,240,122,68,2,V,4/20/2004,88200301202,0,2004
RACE,6/10/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,36,57.677,-162.1343,45,10,516,202,2,230,120,93,2,V,4/20/2004,88200301202,0,2004
RACE,6/11/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,43,55.8436,-162.2003,38,,516,202,1,310,320,141,2,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,1,380,608,234,2,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,1,240,114,235,2,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,1,360,538,236,2,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,2,370,514,247,2,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,79,57.656,-165.8809,62,31,513,202,1,300,266,280,2,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,79,57.656,-165.8809,62,31,513,202,1,270,178,282,2,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,79,57.656,-165.8809,62,31,513,202,1,210,86,286,2,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,79,57.656,-165.8809,62,31,513,202,2,220,98,293,2,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,80,57.994,-165.9019,53,10,513,202,2,230,96,312,2,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,81,58.3278,-165.9237,42,10,514,202,2,320,272,320,2,V,4/20/2004,88200301202,0,2004
RACE,6/24/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,89,59.678,-166.6333,26,20,514,202,2,300,240,325,2,V,4/20/2004,88200301202,0,2004
RACE,6/24/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,89,59.678,-166.6333,26,20,514,202,2,220,92,326,2,V,4/20/2004,88200301202,0,2004
RACE,6/24/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,91,59.3444,-167.2693,30,20,514,202,1,260,140,331,2,V,4/20/2004,88200301202,0,2004
RACE,6/24/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,91,59.3444,-167.2693,30,20,514,202,2,240,120,335,2,V,4/20/2004,88200301202,0,2004
RACE,6/24/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,92,59.0122,-167.2346,38,20,514,202,2,270,176,347,2,V,4/20/2004,88200301202,0,2004
RACE,6/24/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,92,59.0122,-167.2346,38,20,514,202,2,190,60,353,2,V,4/20/2004,88200301202,0,2004
RACE,6/24/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,93,58.6798,-167.2138,43,20,514,202,1,190,56,367,2,V,4/20/2004,88200301202,0,2004
RACE,6/25/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,96,57.6777,-167.119,66,31,513,202,2,310,264,377,2,V,4/20/2004,88200301202,0,2004
RACE,6/25/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,98,57.0162,-167.0839,72,31,513,202,1,260,162,389,2,V,4/20/2004,88200301202,0,2004
RACE,6/29/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,111,56.9838,-169.5503,59,42,513,202,1,360,558,436,2,V,4/20/2004,88200301202,0,2004
RACE,7/3/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,118,57.825,-168.7579,69,42,513,202,1,310,362,480,2,V,4/20/2004,88200301202,0,2004
RACE,7/3/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,119,57.9904,-168.4336,68,42,513,202,2,310,264,486,2,V,4/20/2004,88200301202,0,2004
RACE,7/3/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,120,58.3305,-168.4699,64,41,514,202,2,350,394,491,2,V,4/20/2004,88200301202,0,2004
RACE,7/3/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,120,58.3305,-168.4699,64,41,514,202,1,340,380,497,2,V,4/20/2004,88200301202,0,2004
RACE,7/3/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,121,58.655,-168.5041,52,20,514,202,2,300,246,498,2,V,4/20/2004,88200301202,0,2004
RACE,7/16/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,172,60.668,-177.5041,145,61,524,202,1,270,186,630,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,330,410,647,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,310,346,648,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,340,416,649,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,310,322,654,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,290,252,655,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,300,270,657,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,270,204,659,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,290,254,661,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,300,260,665,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,320,320,666,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,280,210,667,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,280,214,672,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,280,226,674,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,310,320,676,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,310,296,680,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,290,242,682,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,250,182,689,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,300,330,693,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,330,368,695,2,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,300,286,696,2,V,4/20/2004,88200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,1,330,374,1,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,1,220,102,12,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,1,340,400,15,2,,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,1,350,406,16,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,1,250,140,21,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,2,250,148,48,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,2,350,420,53,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,2,340,396,61,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,360,522,67,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,350,478,68,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,350,542,74,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,370,536,75,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,370,464,76,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,380,570,77,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,330,352,81,2,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,330,392,82,2,V,,89200301202,0,2004
RACE,6/17/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,62,56.3418,-165.2171,84,31,517,202,1,390,662,107,2,V,,89200301202,0,2004
RACE,6/21/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,73,56.9893,-166.4626,72,31,513,202,2,390,630,180,2,V,,89200301202,0,2004
RACE,6/21/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,73,56.9893,-166.4626,72,31,513,202,2,240,118,181,2,V,,89200301202,0,2004
RACE,6/22/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,74,57.3182,-166.4844,67,31,513,202,2,350,500,199,2,V,,89200301202,0,2004
RACE,6/22/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,76,57.9908,-166.5161,59,31,513,202,1,270,180,231,2,V,,89200301202,0,2004
RACE,6/25/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,89,58.3464,-167.8232,58,41,514,202,1,370,514,259,2,V,,89200301202,0,2004
RACE,6/25/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,93,57.0112,-167.7029,68,31,513,202,2,380,624,283,2,V,,89200301202,0,2004
RACE,6/28/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,108,57.324,-169.0079,69,42,513,202,2,310,336,367,2,V,,89200301202,0,2004
RACE,6/28/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,108,57.324,-169.0079,69,42,513,202,2,290,224,369,2,V,,89200301202,0,2004
RACE,6/28/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,108,57.324,-169.0079,69,42,513,202,1,310,326,390,2,V,,89200301202,0,2004
RACE,7/1/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,115,57.4949,-169.9946,66,42,513,202,1,320,336,404,2,V,,89200301202,0,2004
RACE,7/1/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,115,57.4949,-169.9946,66,42,513,202,1,260,172,408,2,V,,89200301202,0,2004
RACE,7/1/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,115,57.4949,-169.9946,66,42,513,202,1,300,276,409,2,V,,89200301202,0,2004
RACE,7/1/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,115,57.4949,-169.9946,66,42,513,202,2,340,418,412,2,V,,89200301202,0,2004
RACE,7/1/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,115,57.4949,-169.9946,66,42,513,202,2,260,166,415,2,V,,89200301202,0,2004
RACE,7/2/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,119,57.8212,-169.3604,65,42,513,202,1,250,140,429,2,V,,89200301202,0,2004
RACE,7/2/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,119,57.8212,-169.3604,65,42,513,202,1,320,344,434,2,V,,89200301202,0,2004
RACE,7/2/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,119,57.8212,-169.3604,65,42,513,202,2,370,742,452,2,V,,89200301202,0,2004
RACE,7/4/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,129,60.0116,-170.6408,63,41,524,202,2,320,306,469,2,V,,89200301202,0,2004
RACE,7/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,133,58.681,-170.429,72,41,524,202,2,350,454,503,2,V,,89200301202,0,2004
RACE,7/13/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,157,59.9949,-171.9757,65,43,521,202,1,320,316,581,2,V,,89200301202,0,2004
RACE,7/13/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,157,59.9949,-171.9757,65,43,521,202,1,340,438,590,2,V,,89200301202,0,2004
RACE,7/13/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,157,59.9949,-171.9757,65,43,521,202,1,270,172,591,2,V,,89200301202,0,2004
RACE,7/13/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,157,59.9949,-171.9757,65,43,521,202,2,290,236,597,2,V,,89200301202,0,2004
RACE,7/13/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,157,59.9949,-171.9757,65,43,521,202,2,310,324,598,2,V,,89200301202,0,2004
RACE,7/13/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,157,59.9949,-171.9757,65,43,521,202,2,300,272,602,2,V,,89200301202,0,2004
RACE,6/4/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,14,57.0101,-159.6892,54,10,508,202,2,420,692,25,3,V,4/20/2004,88200301202,0,2004
RACE,6/10/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,36,57.677,-162.1343,45,10,516,202,1,310,300,87,3,V,4/20/2004,88200301202,0,2004
RACE,6/11/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,43,55.8436,-162.2003,38,,516,202,2,410,634,114,3,V,4/20/2004,88200301202,0,2004
RACE,6/11/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,43,55.8436,-162.2003,38,,516,202,2,380,536,121,3,V,4/20/2004,88200301202,0,2004
RACE,6/11/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,43,55.8436,-162.2003,38,,516,202,1,350,410,156,3,V,4/20/2004,88200301202,0,2004
RACE,6/15/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,58,57.9748,-163.3635,43,10,509,202,1,400,538,174,3,V,4/20/2004,88200301202,0,2004
RACE,6/15/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,58,57.9748,-163.3635,43,10,509,202,1,390,574,175,3,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,75,56.3227,-165.8014,90,31,517,202,1,420,830,208,3,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,76,56.6554,-165.8477,77,31,513,202,1,410,802,224,3,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,76,56.6554,-165.8477,77,31,513,202,1,430,1028,226,3,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,2,410,774,243,3,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,2,420,752,244,3,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,2,480,1266,250,3,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,2,430,880,251,3,V,4/20/2004,88200301202,0,2004
RACE,6/21/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,77,56.9866,-165.8491,71,31,513,202,2,440,948,252,3,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,78,57.3214,-165.8665,67,31,513,202,2,360,458,271,3,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,79,57.656,-165.8809,62,31,513,202,1,390,608,279,3,V,4/20/2004,88200301202,0,2004
RACE,6/22/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,79,57.656,-165.8809,62,31,513,202,2,460,956,292,3,V,4/20/2004,88200301202,0,2004
RACE,6/25/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,96,57.6777,-167.119,66,31,513,202,2,290,242,378,3,V,4/20/2004,88200301202,0,2004
RACE,6/29/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,111,56.9838,-169.5503,59,42,513,202,2,450,872,427,3,V,4/20/2004,88200301202,0,2004
RACE,6/29/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,111,56.9838,-169.5503,59,42,513,202,1,420,824,431,3,V,4/20/2004,88200301202,0,2004
RACE,6/29/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,111,56.9838,-169.5503,59,42,513,202,1,330,383,438,3,V,4/20/2004,88200301202,0,2004
RACE,7/2/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,117,57.6602,-168.3806,69,42,513,202,2,420,816,467,3,V,4/20/2004,88200301202,0,2004
RACE,7/2/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,117,57.6602,-168.3806,69,42,513,202,1,430,912,473,3,V,4/20/2004,88200301202,0,2004
RACE,7/3/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,118,57.825,-168.7579,69,42,513,202,1,370,514,479,3,V,4/20/2004,88200301202,0,2004
RACE,7/3/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,120,58.3305,-168.4699,64,41,514,202,2,430,772,494,3,V,4/20/2004,88200301202,0,2004
RACE,7/12/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,147,58.332,-171.0169,82,41,521,202,2,400,688,528,3,V,4/20/2004,88200301202,0,2004
RACE,7/12/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,147,58.332,-171.0169,82,41,521,202,2,420,772,539,3,V,4/20/2004,88200301202,0,2004
RACE,7/12/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,147,58.332,-171.0169,82,41,521,202,2,410,766,543,3,V,4/20/2004,88200301202,0,2004
RACE,7/12/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,147,58.332,-171.0169,82,41,521,202,1,430,786,551,3,V,4/20/2004,88200301202,0,2004
RACE,7/12/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,147,58.332,-171.0169,82,41,521,202,1,410,736,552,3,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,380,578,658,3,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,2,420,820,660,3,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,390,672,677,3,V,4/20/2004,88200301202,0,2004
RACE,7/18/2003,88,200301,2003,6/30/2004,BS Groundfish survey,First,179,60.194,-173.0347,58,43,524,202,1,380,566,686,3,V,4/20/2004,88200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,1,360,522,17,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,1,330,386,18,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,2,410,712,45,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,15,55.9897,-161.6551,29,,512,202,2,370,590,51,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,2,410,658,54,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,2,380,576,55,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,2,390,616,57,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,2,430,874,64,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,2,330,392,66,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,340,428,69,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,390,556,70,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,460,1012,71,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,360,452,72,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,340,380,73,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,16,56.3176,-161.6315,62,10,512,202,1,320,350,80,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,17,56.6803,-161.5591,88,31,512,202,2,400,612,83,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,17,56.6803,-161.5591,88,31,512,202,2,440,768,87,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,17,56.6803,-161.5591,88,31,512,202,2,420,774,88,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,17,56.6803,-161.5591,88,31,512,202,1,450,980,89,3,V,,89200301202,0,2004
RACE,6/5/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,17,56.6803,-161.5591,88,31,512,202,1,450,886,92,3,V,,89200301202,0,2004
RACE,6/20/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,67,55.336,-167.5501,145,50,517,202,2,410,1070,117,3,V,,89200301202,0,2004
RACE,6/21/2003,89,200301,2003,6/30/2004,BS Groundfish survey,First,73,56.9893,-166.4626,72,31,513,202,1,440,918,173,3,V,,89200301202,0,2004
